Date,PLTR,RIG,CLSK,CMCSA,WBD,AAL
2023-03-21,8.449999809265137,6.119999885559082,2.9700000286102295,35.710716247558594,15.09000015258789,14.369999885559082
2023-03-22,8.210000038146973,6.03000020980835,2.680000066757202,34.94803237915039,14.510000228881836,13.819999694824219
2023-03-23,8.329999923706055,5.909999847412109,2.869999885559082,34.725982666015625,14.529999732971191,13.630000114440918
2023-03-24,8.199999809265137,5.690000057220459,2.690000057220459,34.67771530151367,14.0,13.720000267028809
2023-03-27,8.039999961853027,6.199999809265137,2.5799999237060547,35.14111328125,14.34000015258789,13.9399995803833
2023-03-28,8.0,6.679999828338623,2.505000114440918,35.189388275146484,14.479999542236328,13.979999542236328
2023-03-29,8.220000267028809,6.739999771118164,2.700000047683716,35.67209243774414,14.65999984741211,14.350000381469727
2023-03-30,8.149999618530273,6.449999809265137,2.6700000762939453,35.865177154541016,14.850000381469727,14.470000267028809
2023-03-31,8.449999809265137,6.360000133514404,2.7799999713897705,36.59889602661133,15.100000381469727,14.75
2023-04-03,8.380000114440918,7.039999961853027,2.700000047683716,36.695430755615234,14.8100004196167,14.420000076293945
2023-04-04,8.350000381469727,6.619999885559082,2.6500000953674316,36.744075775146484,15.149999618530273,14.15999984741211
2023-04-05,7.980000019073486,6.429999828338623,2.490000009536743,36.88999938964844,14.789999961853027,13.890000343322754
2023-04-06,8.09000015258789,6.360000133514404,2.440000057220459,36.66624450683594,15.109999656677246,14.010000228881836
2023-04-10,8.390000343322754,6.409999847412109,2.7100000381469727,37.191585540771484,15.399999618530273,14.149999618530273
2023-04-11,8.609999656677246,6.550000190734863,3.0999999046325684,37.33750915527344,14.930000305175781,14.319999694824219
2023-04-12,8.329999923706055,6.71999979019165,3.259999990463257,36.61760711669922,14.0600004196167,13.0
2023-04-13,8.579999923706055,6.679999828338623,3.940000057220459,37.01647186279297,14.039999961853027,12.949999809265137
2023-04-14,8.8100004196167,6.550000190734863,4.130000114440918,36.92891311645508,13.779999732971191,12.789999961853027
2023-04-17,8.800000190734863,6.550000190734863,4.389999866485596,37.05538558959961,14.529999732971191,13.100000381469727
2023-04-18,8.729999542236328,6.619999885559082,5.03000020980835,37.230499267578125,14.270000457763672,13.289999961853027
2023-04-19,8.489999771118164,6.329999923706055,4.460000038146973,37.211036682128906,14.289999961853027,13.630000114440918
2023-04-20,8.149999618530273,6.21999979019165,3.9000000953674316,36.705162048339844,13.829999923706055,13.319999694824219
2023-04-21,8.180000305175781,6.059999942779541,3.869999885559082,36.71488952636719,13.579999923706055,13.399999618530273
2023-04-24,8.100000381469727,6.28000020980835,3.740000009536743,36.199283599853516,13.359999656677246,13.319999694824219
2023-04-25,7.739999771118164,5.869999885559082,3.6700000762939453,35.897708892822266,12.8100004196167,12.84000015258789
2023-04-26,7.739999771118164,5.75,3.819999933242798,35.52802658081055,12.579999923706055,12.739999771118164
2023-04-27,7.820000171661377,5.789999961853027,3.9700000286102295,39.17617416381836,13.09000015258789,12.880000114440918
2023-04-28,7.75,5.900000095367432,3.9100000858306885,40.24629211425781,13.609999656677246,13.640000343322754
2023-05-01,7.78000020980835,5.949999809265137,3.4200000762939453,40.50895309448242,13.289999961853027,13.890000343322754
2023-05-02,7.590000152587891,5.730000019073486,3.809999942779541,40.080909729003906,12.6899995803833,13.770000457763672
2023-05-03,7.559999942779541,5.650000095367432,3.7899999618530273,39.77933120727539,12.829999923706055,13.789999961853027
2023-05-04,7.380000114440918,5.909999847412109,3.990000009536743,39.12752914428711,12.329999923706055,13.510000228881836
2023-05-05,7.409999847412109,6.159999847412109,4.199999809265137,39.33182144165039,12.890000343322754,13.869999885559082
2023-05-08,7.739999771118164,6.010000228881836,4.239999771118164,39.48747634887695,13.460000038146973,14.359999656677246
2023-05-09,9.550000190734863,5.940000057220459,4.269999980926514,38.5438232421875,13.40999984741211,14.470000267028809
2023-05-10,9.9399995803833,5.949999809265137,4.900000095367432,38.777305603027344,13.039999961853027,14.34000015258789
2023-05-11,9.880000114440918,5.670000076293945,4.21999979019165,39.27345275878906,12.380000114440918,14.069999694824219
2023-05-12,9.5,5.840000152587891,4.28000020980835,39.117801666259766,12.510000228881836,14.020000457763672
2023-05-15,9.520000457763672,5.860000133514404,4.599999904632568,39.108070373535156,12.8100004196167,14.279999732971191
2023-05-16,9.470000267028809,5.789999961853027,4.289999961853027,38.66056442260742,12.149999618530273,14.199999809265137
2023-05-17,10.25,5.889999866485596,4.480000019073486,39.19562530517578,12.510000228881836,14.90999984741211
2023-05-18,11.739999771118164,5.800000190734863,4.210000038146973,40.187923431396484,12.399999618530273,15.050000190734863
2023-05-19,11.710000038146973,5.929999828338623,4.21999979019165,40.06144714355469,12.199999809265137,14.819999694824219
2023-05-22,11.84000015258789,6.329999923706055,4.429999828338623,40.11982345581055,12.15999984741211,14.380000114440918
2023-05-23,12.640000343322754,6.260000228881836,4.510000228881836,39.28318405151367,11.6899995803833,14.069999694824219
2023-05-24,12.229999542236328,6.46999979019165,4.46999979019165,38.89404296875,11.65999984741211,13.800000190734863
2023-05-25,12.84000015258789,6.289999961853027,4.25,38.02822494506836,11.09000015258789,14.380000114440918
2023-05-26,13.649999618530273,6.199999809265137,4.230000019073486,38.40762710571289,11.4399995803833,14.350000381469727
2023-05-30,14.710000038146973,6.110000133514404,4.46999979019165,38.09632110595703,11.300000190734863,14.619999885559082
2023-05-31,14.710000038146973,5.71999979019165,4.289999961853027,38.281158447265625,11.279999732971191,14.779999732971191
2023-06-01,14.539999961853027,6.130000114440918,4.320000171661377,37.979583740234375,11.350000381469727,14.699999809265137
2023-06-02,14.520000457763672,6.579999923706055,4.150000095367432,38.1254997253418,11.75,14.869999885559082
2023-06-05,15.239999771118164,6.320000171661377,3.9200000762939453,38.709205627441406,11.630000114440918,14.8100004196167
2023-06-06,15.460000038146973,6.309999942779541,4.099999904632568,38.38816833496094,12.100000381469727,14.930000305175781
2023-06-07,14.6899995803833,6.340000152587891,3.9100000858306885,39.25399398803711,13.119999885559082,15.15999984741211
2023-06-08,15.1899995803833,6.300000190734863,3.9000000953674316,39.37073516845703,14.020000457763672,15.300000190734863
2023-06-09,15.020000457763672,6.239999771118164,3.799999952316284,39.13725280761719,13.84000015258789,15.569999694824219
2023-06-12,15.649999618530273,5.710000038146973,3.759999990463257,39.58475875854492,13.970000267028809,16.020000457763672
2023-06-13,16.0,5.860000133514404,3.880000114440918,39.57503128051758,13.789999961853027,16.309999465942383
2023-06-14,15.90999984741211,6.159999847412109,3.880000114440918,39.73068618774414,13.670000076293945,16.59000015258789
2023-06-15,16.600000381469727,6.21999979019165,3.869999885559082,40.34357452392578,13.130000114440918,16.649999618530273
2023-06-16,16.299999237060547,6.230000019073486,3.880000114440918,40.080909729003906,12.800000190734863,16.479999542236328
2023-06-20,15.789999961853027,6.239999771118164,4.409999847412109,39.53611755371094,12.1899995803833,16.31999969482422
2023-06-21,14.640000343322754,6.289999961853027,4.78000020980835,39.516658782958984,12.369999885559082,16.299999237060547
2023-06-22,14.050000190734863,6.170000076293945,4.679999828338623,39.477752685546875,12.09000015258789,16.360000610351562
2023-06-23,14.029999732971191,5.989999771118164,4.590000152587891,39.001060485839844,11.789999961853027,16.260000228881836
2023-06-26,13.9399995803833,6.28000020980835,4.21999979019165,39.45829391479492,11.779999732971191,16.440000534057617
2023-06-27,14.609999656677246,6.199999809265137,4.449999809265137,40.35330581665039,12.270000457763672,17.350000381469727
2023-06-28,15.279999732971191,6.070000171661377,4.230000019073486,40.538143157958984,12.449999809265137,17.549999237060547
2023-06-29,15.199999809265137,6.420000076293945,4.260000228881836,40.34357452392578,12.420000076293945,17.600000381469727
2023-06-30,15.329999923706055,7.010000228881836,4.289999961853027,40.4213981628418,12.539999961853027,17.940000534057617
2023-07-03,15.520000457763672,6.96999979019165,4.869999885559082,40.91123962402344,13.010000228881836,18.100000381469727
2023-07-05,15.699999809265137,7.349999904632568,5.289999961853027,40.636932373046875,12.829999923706055,18.31999969482422
2023-07-06,15.130000114440918,7.300000190734863,5.389999866485596,40.37241744995117,12.670000076293945,17.8799991607666
2023-07-07,15.34000015258789,7.730000019073486,6.0,40.587947845458984,12.539999961853027,18.350000381469727
2023-07-10,16.299999237060547,7.989999771118164,6.329999923706055,40.99940872192383,12.949999809265137,18.56999969482422
